playerID,yearID,stint,teamID,lgID,POS,G,GS,InnOuts,PO,A,E,DP,PB,WP,SB,CS,ZR
garnedu01,2019,1,LAA,AL,C,27,22,598,206,12,1,0,1,,12,6,
garnedu01,2019,2,OAK,AL,C,7,5,135,33,4,0,0,0,,3,1,
garream01,2019,1,CIN,NL,P,69,0,168,5,10,1,1,,,,,
garrere01,2019,1,DET,AL,P,13,0,46,0,0,0,0,,,,,
gartory01,2019,1,SEA,AL,P,2,0,9,1,0,0,0,,,,,
garvemi01,2019,1,MIN,AL,1B,1,0,6,3,0,0,0,,,,,
garvemi01,2019,1,MIN,AL,C,82,73,2021,690,29,6,4,8,,31,6,
gausmke01,2019,1,ATL,NL,P,16,16,240,1,8,2,0,,,,,
gausmke01,2019,2,CIN,NL,P,15,1,67,5,2,1,0,,,,,
gavigsa01,2019,1,TOR,AL,P,52,0,287,4,5,0,1,,,,,
gearrco01,2019,1,SEA,AL,P,48,2,124,3,7,0,2,,,,,
gearrco01,2019,2,NYA,AL,P,18,0,42,0,0,0,0,,,,,
gennesc01,2019,1,CIN,NL,2B,19,18,425,27,39,0,13,,,,,
gennesc01,2019,2,SFN,NL,2B,17,16,401,31,38,1,11,,,,,
gerbemi01,2019,1,SFN,NL,OF,10,5,142,5,1,0,0,,,,,
germado01,2019,1,NYA,AL,P,27,24,429,4,12,2,0,,,,,
gibauia01,2019,1,TBA,AL,P,1,0,6,0,0,0,0,,,,,
gibauia01,2019,2,TEX,AL,P,9,0,37,1,1,0,0,,,,,
gibsoky01,2019,1,MIN,AL,P,34,29,480,10,14,2,3,,,,,
gileske01,2019,1,TOR,AL,P,53,0,159,3,2,0,1,,,,,
gilmase01,2019,1,BAL,AL,P,1,1,7,0,1,0,0,,,,,
ginkeke01,2019,1,ARI,NL,P,25,0,73,1,1,1,0,,,,,
giolilu01,2019,1,CHA,AL,P,29,29,530,4,15,0,1,,,,,
givenmy01,2019,1,BAL,AL,P,58,0,189,2,4,2,0,,,,,
glasnty01,2019,1,TBA,AL,P,12,12,182,1,5,0,0,,,,,
godleza01,2019,1,ARI,NL,P,27,9,228,10,5,1,0,,,,,
godleza01,2019,2,TOR,AL,P,6,0,48,0,2,1,0,,,,,
goinsry01,2019,1,CHA,AL,1B,2,0,12,3,0,0,1,,,,,
goinsry01,2019,1,CHA,AL,3B,23,21,603,31,45,3,9,,,,,
goinsry01,2019,1,CHA,AL,OF,8,4,101,4,1,0,1,,,,,
goinsry01,2019,1,CHA,AL,SS,14,9,264,10,28,2,11,,,,,
goldspa01,2019,1,SLN,NL,1B,159,155,4109,1256,111,5,145,,,,,
gomesya01,2019,1,WAS,NL,1B,1,0,3,1,0,0,0,,,,,
gomesya01,2019,1,WAS,NL,C,93,90,2361,842,41,4,3,10,,41,18,
gomezca01,2019,1,NYN,NL,OF,30,23,632,58,2,1,0,,,,,
gomezje01,2019,1,TEX,AL,P,16,0,46,0,0,0,0,,,,,
gonsoto01,2019,1,LAN,NL,P,11,6,120,2,4,1,0,,,,,
gonzaca01,2019,1,CLE,AL,OF,20,20,516,46,0,1,0,,,,,
gonzaca01,2019,2,CHN,NL,OF,14,12,300,15,0,0,0,,,,,
gonzach01,2019,1,COL,NL,P,14,12,189,4,10,2,1,,,,,
gonzaer01,2019,1,PIT,NL,3B,16,10,322,4,34,3,3,,,,,
gonzaer01,2019,1,PIT,NL,OF,5,5,129,4,0,0,0,,,,,
gonzaer01,2019,1,PIT,NL,SS,26,23,628,22,63,3,16,,,,,
gonzagi01,2019,1,MIL,NL,P,19,17,262,5,12,1,0,,,,,
gonzama01,2019,1,MIN,AL,1B,21,19,481,134,10,1,10,,,,,
gonzama01,2019,1,MIN,AL,2B,2,2,54,8,3,0,0,,,,,
gonzama01,2019,1,MIN,AL,3B,40,35,875,25,74,1,6,,,,,
gonzama01,2019,1,MIN,AL,OF,59,49,1367,88,8,2,0,,,,,
gonzama01,2019,1,MIN,AL,SS,1,1,27,0,5,0,0,,,,,
gonzama02,2019,1,SEA,AL,P,34,34,609,7,23,3,2,,,,,
goodrni01,2019,1,DET,AL,1B,18,17,456,151,13,2,11,,,,,
goodrni01,2019,1,DET,AL,2B,22,22,554,40,47,3,17,,,,,
goodrni01,2019,1,DET,AL,3B,1,1,27,0,2,0,0,,,,,
goodrni01,2019,1,DET,AL,OF,32,28,760,53,3,2,0,,,,,
goodrni01,2019,1,DET,AL,SS,38,37,980,42,117,8,12,,,,,
goodwbr01,2019,1,LAA,AL,OF,117,101,2777,207,5,5,1,,,,,
goodyni01,2019,1,CLE,AL,P,39,0,122,0,1,1,0,,,,,
gordoal01,2019,1,KCA,AL,OF,146,145,3780,268,7,1,2,,,,,
gordoal01,2019,1,KCA,AL,P,2,0,7,0,0,0,0,,,,,
gordode01,2019,1,SEA,AL,2B,111,105,2755,190,242,9,63,,,,,
gordode01,2019,1,SEA,AL,SS,2,2,39,5,4,1,0,,,,,
gorete01,2019,1,KCA,AL,OF,23,13,396,34,0,1,0,,,,,
gosseph01,2019,1,PHI,NL,3B,1,0,6,0,1,0,0,,,,,
gosseph01,2019,1,PHI,NL,OF,6,3,99,5,0,0,0,,,,,
gosseph01,2019,1,PHI,NL,SS,5,4,125,6,8,1,2,,,,,
gotttr01,2019,1,SFN,NL,P,50,0,158,2,5,0,0,,,,,
gourryu01,2019,1,HOU,AL,1B,110,104,2684,728,73,3,58,,,,,
gourryu01,2019,1,HOU,AL,2B,4,2,75,1,6,1,0,,,,,
gourryu01,2019,1,HOU,AL,3B,42,36,985,25,64,3,7,,,,,
gracema02,2019,1,WAS,NL,P,51,1,140,3,2,2,1,,,,,
grandcu01,2019,1,MIA,NL,OF,89,67,1833,139,3,0,0,,,,,
grandya01,2019,1,MIL,NL,1B,20,16,429,114,8,1,14,,,,,
grandya01,2019,1,MIL,NL,C,137,124,3287,1169,41,8,10,8,,73,27,
gratebr01,2019,1,MIN,AL,P,10,0,29,1,2,0,0,,,,,
grateju01,2019,1,CIN,NL,C,5,5,112,46,1,0,1,1,,2,0,
grayjo02,2019,1,COL,NL,P,26,25,450,18,16,1,0,,,,,
grayso01,2019,1,CIN,NL,P,31,31,526,22,19,2,4,,,,,
greench03,2019,1,NYA,AL,P,54,15,207,0,1,0,0,,,,,
greensh02,2019,1,DET,AL,P,38,0,114,0,3,2,1,,,,,
greensh02,2019,2,ATL,NL,P,27,0,74,0,3,0,0,,,,,
greenza01,2019,1,SFN,NL,3B,5,4,108,2,4,0,2,,,,,
gregelu01,2019,1,SLN,NL,P,6,0,17,0,1,0,0,,,,,
gregodi01,2019,1,NYA,AL,SS,80,78,2065,93,181,6,48,,,,,
greingr01,2019,1,DET,AL,C,58,57,1527,478,23,5,2,4,,38,13,
greinza01,2019,1,ARI,NL,P,23,23,438,26,25,1,8,,,,,
greinza01,2019,2,HOU,AL,P,10,10,188,7,9,0,4,,,,,
grichra01,2019,1,TOR,AL,OF,140,139,3634,268,6,2,2,,,,,
grishtr01,2019,1,MIL,NL,OF,42,36,1015,69,1,0,0,,,,,
grossro01,2019,1,OAK,AL,OF,129,103,2929,226,2,0,0,,,,,
grotzza01,2019,1,SEA,AL,P,14,0,52,0,1,0,0,,,,,
grullde01,2019,1,PHI,NL,C,2,2,51,21,0,0,0,0,,0,0,
gsellro01,2019,1,NYN,NL,P,52,0,191,2,9,0,2,,,,,
guduare01,2019,1,HOU,AL,P,7,0,16,0,0,0,0,,,,,
guerrde01,2019,1,MIL,NL,P,1,0,2,0,0,0,0,,,,,
guerrja01,2019,1,TOR,AL,P,11,0,42,0,1,0,0,,,,,
guerrja01,2019,2,WAS,NL,P,40,0,161,7,2,1,0,,,,,
guerrja02,2019,1,SDN,NL,P,8,0,26,1,2,0,0,,,,,
guerrju02,2019,1,MIL,NL,P,72,0,251,5,7,0,0,,,,,
guerrta01,2019,1,MIA,NL,P,52,0,138,3,2,0,0,,,,,
guerrta02,2019,1,TEX,AL,P,20,0,79,1,0,0,0,,,,,
guerrvl02,2019,1,TOR,AL,3B,96,94,2473,66,182,17,23,,,,,
guilbta01,2019,1,SEA,AL,P,17,0,37,1,2,1,0,,,,,
guilllu01,2019,1,NYN,NL,2B,8,2,99,14,14,1,9,,,,,
guilllu01,2019,1,NYN,NL,3B,5,1,63,0,2,0,1,,,,,
guilllu01,2019,1,NYN,NL,SS,8,5,146,5,12,0,2,,,,,
gurrilo01,2019,1,TOR,AL,1B,3,1,30,5,1,0,0,,,,,
gurrilo01,2019,1,TOR,AL,2B,9,9,226,11,11,2,3,,,,,
gurrilo01,2019,1,TOR,AL,OF,63,60,1596,97,9,0,1,,,,,
gustaja01,2019,1,SFN,NL,P,23,0,73,0,3,0,0,,,,,
gutieke01,2019,1,KCA,AL,3B,18,18,482,23,35,3,2,,,,,
guzmaro01,2019,1,TEX,AL,1B,81,72,1943,544,33,5,61,,,,,
gyorkje01,2019,1,SLN,NL,1B,1,0,3,2,0,0,0,,,,,
gyorkje01,2019,1,SLN,NL,2B,2,1,26,0,4,0,0,,,,,
gyorkje01,2019,1,SLN,NL,3B,12,8,226,6,19,2,1,,,,,
gyorkje01,2019,1,SLN,NL,P,1,0,1,0,0,0,0,,,,,
gyorkje01,2019,2,LAN,NL,1B,7,3,108,31,2,0,2,,,,,
gyorkje01,2019,2,LAN,NL,2B,1,1,21,0,5,0,3,,,,,
gyorkje01,2019,2,LAN,NL,3B,9,2,105,2,10,0,0,,,,,
haaseer01,2019,1,CLE,AL,C,8,2,78,27,2,0,0,1,,0,1,
haderjo01,2019,1,MIL,NL,P,61,0,227,2,5,0,0,,,,,
haggesa01,2019,1,NYN,NL,2B,1,0,3,0,0,0,0,,,,,
haggesa01,2019,1,NYN,NL,OF,1,0,12,0,0,0,0,,,,,
hahnje01,2019,1,KCA,AL,P,6,0,14,0,0,0,0,,,,,
haleda02,2019,1,NYA,AL,P,20,0,113,5,8,0,0,,,,,
hallma02,2019,1,DET,AL,P,16,0,70,0,1,0,0,,,,,
hamelco01,2019,1,CHN,NL,P,27,27,425,2,18,1,0,,,,,
hamilbi02,2019,1,KCA,AL,OF,90,80,2149,198,3,0,0,,,,,
hamilbi02,2019,2,ATL,NL,OF,24,9,329,19,0,0,0,,,,,
hammejd01,2019,1,PHI,NL,P,20,0,57,0,2,0,0,,,,,
hampsga01,2019,1,COL,NL,2B,50,40,1078,80,109,5,27,,,,,
hampsga01,2019,1,COL,NL,OF,33,22,605,54,0,1,1,,,,,
hampsga01,2019,1,COL,NL,SS,15,10,304,16,25,1,4,,,,,
handbr01,2019,1,CLE,AL,P,60,0,172,0,0,0,0,,,,,
hanigmi01,2019,1,SEA,AL,OF,62,62,1618,165,0,1,0,,,,,
hansoal01,2019,1,TOR,AL,1B,2,1,30,9,2,0,1,,,,,
hansoal01,2019,1,TOR,AL,2B,8,6,171,11,13,0,5,,,,,
hansoal01,2019,1,TOR,AL,OF,6,4,108,10,0,1,0,,,,,
happia01,2019,1,CHN,NL,1B,7,3,123,43,2,0,5,,,,,
happia01,2019,1,CHN,NL,2B,13,9,248,14,18,1,3,,,,,
happia01,2019,1,CHN,NL,3B,8,5,162,6,15,1,1,,,,,
happia01,2019,1,CHN,NL,OF,29,11,378,35,1,0,0,,,,,
happja01,2019,1,NYA,AL,P,31,30,484,2,12,1,0,,,,,
hardybl01,2019,1,DET,AL,P,39,0,133,3,6,0,0,,,,,
harpebr03,2019,1,PHI,NL,OF,152,152,3954,284,13,5,1,,,,,
harpery01,2019,1,MIN,AL,P,61,0,163,3,3,0,0,,,,,
harrijo05,2019,1,DET,AL,2B,34,34,917,70,86,0,22,,,,,
harriwi02,2019,1,HOU,AL,P,68,0,180,6,10,0,4,,,,,
hartdo01,2019,1,MIL,NL,P,4,0,20,0,1,0,0,,,,,
hartdo01,2019,2,NYN,NL,P,1,0,3,0,0,0,0,,,,,
hartlge01,2019,1,PIT,NL,P,29,0,105,2,5,0,0,,,,,
harvehu01,2019,1,BAL,AL,P,7,0,19,0,1,0,0,,,,,
harvejo01,2019,1,NYA,AL,P,9,0,30,0,1,0,0,,,,,
harvejo01,2019,2,COL,NL,P,9,0,24,0,0,0,0,,,,,
harvema01,2019,1,LAA,AL,P,12,12,179,4,6,1,1,,,,,
haselad01,2019,1,PHI,NL,OF,65,59,1623,126,4,1,2,,,,,
haysau01,2019,1,BAL,AL,OF,20,15,460,54,1,0,0,,,,,
healyry01,2019,1,SEA,AL,1B,11,3,114,30,3,0,4,,,,,
healyry01,2019,1,SEA,AL,3B,44,43,1098,24,78,9,6,,,,,
heanean01,2019,1,LAA,AL,P,18,18,286,4,6,0,1,,,,,
hearnta01,2019,1,TEX,AL,P,1,1,1,0,0,0,0,,,,,
hechaad01,2019,1,NYN,NL,2B,26,18,552,42,52,2,14,,,,,
hechaad01,2019,1,NYN,NL,3B,8,5,181,4,9,0,0,,,,,
hechaad01,2019,1,NYN,NL,SS,15,6,207,10,26,3,6,,,,,
hechaad01,2019,2,ATL,NL,2B,3,2,60,8,4,0,3,,,,,
hechaad01,2019,2,ATL,NL,3B,1,1,32,4,0,0,0,,,,,
hechaad01,2019,2,ATL,NL,SS,12,12,339,10,29,1,8,,,,,
hedgeau01,2019,1,SDN,NL,3B,2,0,9,0,0,0,0,,,,,
hedgeau01,2019,1,SDN,NL,C,95,93,2439,858,35,11,3,2,,24,12,
heinesc01,2019,1,TEX,AL,1B,4,4,108,38,3,0,3,,,,,
heinesc01,2019,1,TEX,AL,OF,21,17,474,32,0,0,0,,,,,
heinety01,2019,1,MIA,NL,C,2,2,70,26,1,0,0,0,,1,1,
hellebe01,2019,1,NYA,AL,P,6,0,22,0,0,0,0,,,,,
hellije01,2019,1,WAS,NL,P,9,8,117,2,7,0,0,,,,,
helslry01,2019,1,SLN,NL,P,24,0,110,0,3,0,0,,,,,
hembrhe01,2019,1,BOS,AL,P,45,0,119,1,1,0,0,,,,,
hendrky01,2019,1,CHN,NL,P,30,30,531,10,29,2,0,,,,,
hendrli01,2019,1,OAK,AL,P,75,2,255,6,6,0,0,,,,,
heredgu01,2019,1,TBA,AL,OF,79,55,1602,137,1,3,0,,,,,
hergeji01,2019,1,CIN,NL,P,5,0,19,1,0,0,0,,,,,
hermomi01,2019,1,LAA,AL,OF,18,12,345,32,0,0,0,,,,,
hernace02,2019,1,PHI,NL,2B,157,155,4130,271,354,12,96,,,,,
hernada01,2019,1,CIN,NL,P,47,0,128,2,2,0,0,,,,,
hernada02,2019,1,BOS,AL,P,29,1,91,1,4,0,1,,,,,
hernael01,2019,1,MIA,NL,P,21,15,247,0,8,0,0,,,,,
hernaen02,2019,1,LAN,NL,1B,2,2,48,12,0,0,0,,,,,
hernaen02,2019,1,LAN,NL,2B,85,63,1768,98,152,5,34,,,,,
hernaen02,2019,1,LAN,NL,3B,1,1,18,0,0,1,0,,,,,
hernaen02,2019,1,LAN,NL,OF,43,28,735,54,1,0,0,,,,,
hernaen02,2019,1,LAN,NL,SS,11,6,201,13,21,0,4,,,,,
hernafe02,2019,1,SEA,AL,P,15,15,215,1,5,0,0,,,,,
hernago01,2019,1,BOS,AL,OF,15,12,359,24,1,1,0,,,,,
hernajo02,2019,1,TEX,AL,P,9,2,50,0,0,0,0,,,,,
hernama02,2019,1,BOS,AL,2B,48,29,878,49,61,1,10,,,,,
hernama02,2019,1,BOS,AL,SS,2,0,9,1,2,0,0,,,,,
hernate01,2019,1,TOR,AL,OF,118,110,2976,261,9,3,4,,,,,
herreke01,2019,1,CHA,AL,P,57,0,154,2,2,0,0,,,,,
herreod01,2019,1,PHI,NL,OF,37,32,860,75,0,0,0,,,,,
herrero02,2019,1,MIA,NL,2B,1,0,9,1,0,0,0,,,,,
herrero02,2019,1,MIA,NL,3B,1,0,3,0,0,0,0,,,,,
herrero02,2019,1,MIA,NL,OF,48,19,675,45,0,1,0,,,,,
herrero02,2019,1,MIA,NL,SS,1,1,24,0,4,0,2,,,,,
herrmch01,2019,1,OAK,AL,C,25,23,603,187,4,2,0,1,,6,6,
herrmch01,2019,1,OAK,AL,OF,3,0,24,0,0,0,0,,,,,
hessda01,2019,1,BAL,AL,P,23,14,240,4,3,1,0,,,,,
heywaja01,2019,1,CHN,NL,OF,144,137,3666,247,6,5,1,,,,,
hicksaa01,2019,1,NYA,AL,OF,58,55,1498,115,0,1,0,,,,,
hicksjo02,2019,1,DET,AL,1B,29,26,717,212,9,1,24,,,,,
hicksjo02,2019,1,DET,AL,C,60,55,1483,476,37,0,3,3,,37,16,
hicksjo03,2019,1,SLN,NL,P,29,0,86,3,3,0,0,,,,,
higasky01,2019,1,NYA,AL,C,18,14,411,146,8,0,2,0,,12,3,
hildetr01,2019,1,MIN,AL,P,22,0,49,2,2,0,0,,,,,
hillisa01,2019,1,COL,NL,OF,25,18,546,51,1,2,0,,,,,
hillri01,2019,1,LAN,NL,P,13,13,176,2,8,1,0,,,,,
hillti01,2019,1,KCA,AL,P,46,0,119,0,5,1,1,,,,,
hiranyo01,2019,1,ARI,NL,P,62,0,159,3,7,1,1,,,,,
hiurake01,2019,1,MIL,NL,2B,81,79,2037,123,175,16,43,,,,,
hoernni01,2019,1,CHN,NL,2B,1,1,27,0,1,0,0,,,,,
hoernni01,2019,1,CHN,NL,OF,1,1,24,2,0,0,0,,,,,
hoernni01,2019,1,CHN,NL,SS,17,17,454,19,50,2,9,,,,,
hoffmje02,2019,1,COL,NL,P,15,15,210,10,10,1,0,,,,,
holadbr01,2019,1,MIA,NL,C,38,34,933,288,16,1,1,1,,20,5,
holadbr01,2019,1,MIA,NL,P,1,0,1,0,0,0,0,,,,,
holdejo02,2019,1,NYA,AL,P,34,1,124,2,3,0,1,,,,,
hollade01,2019,1,SFN,NL,P,31,7,206,4,14,0,0,,,,,
hollade01,2019,2,CHN,NL,P,20,1,47,2,2,1,0,,,,,
hollagr01,2019,1,ARI,NL,P,40,0,107,7,1,0,1,,,,,
holmecl01,2019,1,PIT,NL,P,35,0,150,4,14,1,1,,,,,
holtbr01,2019,1,BOS,AL,1B,11,3,117,26,5,0,3,,,,,
holtbr01,2019,1,BOS,AL,2B,60,56,1408,78,136,2,27,,,,,
holtbr01,2019,1,BOS,AL,3B,4,3,66,0,3,0,0,,,,,
holtbr01,2019,1,BOS,AL,OF,9,8,236,17,0,1,0,,,,,
holtbr01,2019,1,BOS,AL,SS,6,3,99,4,16,0,2,,,,,
hoskirh01,2019,1,PHI,NL,1B,158,157,4195,1193,122,9,111,,,,,
hosmeer01,2019,1,SDN,NL,1B,157,155,4068,1128,106,14,82,,,,,
housead01,2019,1,MIL,NL,P,35,18,334,8,4,1,0,,,,,
howarsa01,2019,1,COL,NL,P,20,0,57,0,3,0,0,,,,,
hoytja01,2019,1,CLE,AL,P,8,0,25,0,0,0,0,,,,,
huangwe01,2019,1,TEX,AL,P,4,0,17,1,0,0,0,,,,,
hudsoda01,2019,1,TOR,AL,P,45,1,144,2,7,1,0,,,,,
hudsoda01,2019,2,WAS,NL,P,24,0,75,3,1,0,0,,,,,
hudsoda02,2019,1,SLN,NL,P,33,32,524,13,26,2,1,,,,,
hugheja02,2019,1,CIN,NL,P,47,0,145,3,7,0,1,,,,,
hugheja02,2019,2,PHI,NL,P,25,0,69,2,2,0,0,,,,,
hultzda01,2019,1,CHN,NL,P,6,0,10,0,1,1,0,,,,,
hundlni01,2019,1,OAK,AL,C,30,23,586,167,12,0,0,0,,18,5,
hunteto02,2019,1,PHI,NL,P,5,0,16,2,0,0,0,,,,,
iannech01,2019,1,COL,NL,C,45,37,1016,300,16,3,1,2,,19,4,
iglesjo01,2019,1,CIN,NL,SS,144,136,3509,122,324,9,62,,,,,
iglesra01,2019,1,CIN,NL,P,68,0,201,5,6,1,1,,,,,
inciaen01,2019,1,ATL,NL,OF,63,57,1473,143,2,1,1,,,,,
irvinco01,2019,1,PHI,NL,P,16,3,125,5,2,2,0,,,,,
jacksal02,2019,1,ATL,NL,C,4,4,108,26,3,0,0,0,,0,0,
jacksdr01,2019,1,BAL,AL,OF,3,1,24,3,0,0,0,,,,,
jacksed01,2019,1,TOR,AL,P,8,5,85,3,2,0,0,,,,,
jacksed01,2019,2,DET,AL,P,10,8,118,2,0,1,0,,,,,
jacksja01,2019,1,MIL,NL,P,28,0,91,0,3,0,0,,,,,
jackslu01,2019,1,ATL,NL,P,70,0,218,1,5,2,1,,,,,
jamesjo02,2019,1,HOU,AL,P,49,1,184,1,3,0,1,,,,,
jankotr01,2019,1,SDN,NL,OF,11,2,119,8,1,0,0,,,,,
janseda01,2019,1,TOR,AL,C,103,94,2558,803,47,4,8,4,,42,19,
janseke01,2019,1,LAN,NL,P,62,0,189,7,2,1,0,,,,,
jayjo02,2019,1,CHA,AL,OF,45,42,1092,60,2,1,0,,,,,
jeffrje01,2019,1,MIL,NL,P,48,0,156,7,9,0,0,,,,,
jennida01,2019,1,WAS,NL,P,8,0,14,0,1,0,0,,,,,
jerezwi01,2019,1,SFN,NL,P,6,0,20,1,1,0,0,,,,,
jerezwi01,2019,2,PIT,NL,P,6,0,11,0,1,0,0,,,,,
jewelja01,2019,1,LAA,AL,P,18,0,79,5,2,0,0,,,,,
jimened01,2019,1,DET,AL,P,8,0,32,1,0,1,0,,,,,
jimenel02,2019,1,CHA,AL,OF,114,114,2903,190,6,3,1,,,,,
jimenjo02,2019,1,DET,AL,P,66,0,179,2,1,1,1,,,,,
joeco01,2019,1,SFN,NL,OF,5,5,99,7,1,0,1,,,,,
johnsbr02,2019,1,BOS,AL,P,21,7,121,0,1,0,0,,,,,
johnsdj01,2019,1,COL,NL,P,28,0,75,3,2,0,0,,,,,
jonesad01,2019,1,ARI,NL,OF,130,118,3135,209,2,6,0,,,,,
jonesja07,2019,1,DET,AL,OF,85,83,2177,193,1,4,1,,,,,
jonesna01,2019,1,CHA,AL,P,13,0,31,0,1,0,1,,,,,
josepca01,2019,1,ARI,NL,C,16,11,292,87,6,1,2,0,,2,3,
josepca01,2019,1,ARI,NL,P,2,0,4,0,0,0,0,,,,,
josepco01,2019,1,OAK,AL,2B,9,9,255,12,16,1,5,,,,,
josepco01,2019,1,OAK,AL,3B,1,0,9,0,0,0,0,,,,,
josepco01,2019,2,SFN,NL,2B,3,1,43,2,4,1,1,,,,,
josepco01,2019,2,SFN,NL,3B,2,2,51,2,5,0,0,,,,,
josepco01,2019,3,PIT,NL,2B,1,0,3,0,0,0,0,,,,,
josepco01,2019,3,PIT,NL,OF,1,0,13,2,0,0,0,,,,,
joycema01,2019,1,ATL,NL,OF,37,34,807,54,2,2,1,,,,,
judgeaa01,2019,1,NYA,AL,OF,92,90,2326,177,7,0,0,,,,,
junisja01,2019,1,KCA,AL,P,31,31,526,7,13,1,1,,,,,
juradar01,2019,1,TEX,AL,P,32,18,367,6,9,2,0,,,,,
kahnlto01,2019,1,NYA,AL,P,72,0,184,4,7,0,1,,,,,
kangju01,2019,1,PIT,NL,3B,44,29,851,20,60,7,9,,,,,
kangju01,2019,1,PIT,NL,SS,15,10,245,16,24,2,4,,,,,
karinja01,2019,1,CLE,AL,P,5,0,16,0,0,1,0,,,,,
karnsna01,2019,1,BAL,AL,P,4,2,16,0,3,0,1,,,,,
kayan01,2019,1,TOR,AL,P,3,2,42,0,2,0,0,,,,,
kelake01,2019,1,PIT,NL,P,32,0,89,1,2,0,0,,,,,
kellebr01,2019,1,KCA,AL,P,28,28,496,3,14,1,1,,,,,
kelleky01,2019,1,MIA,NL,P,10,0,32,0,0,0,0,,,,,
kellemi03,2019,1,PIT,NL,P,11,11,144,3,1,1,0,,,,,
kellesh01,2019,1,TEX,AL,P,50,0,142,6,5,0,2,,,,,
kelletr01,2019,1,BOS,AL,P,10,0,25,0,1,0,0,,,,,
kellyca02,2019,1,ARI,NL,3B,1,0,3,0,0,0,0,,,,,
kellyca02,2019,1,ARI,NL,C,101,85,2357,792,49,8,2,4,,32,15,
kellyjo05,2019,1,LAN,NL,P,55,0,154,4,8,4,0,,,,,
kellyme01,2019,1,ARI,NL,P,32,32,550,21,14,4,2,,,,,
kempma01,2019,1,CIN,NL,OF,17,15,372,16,0,0,0,,,,,
kempto01,2019,1,HOU,AL,2B,29,20,645,33,50,0,6,,,,,
kempto01,2019,1,HOU,AL,OF,25,16,437,38,0,0,0,,,,,
kempto01,2019,2,CHN,NL,2B,14,10,276,19,29,1,7,,,,,
kempto01,2019,2,CHN,NL,OF,8,5,153,19,0,0,0,,,,,
kendrho01,2019,1,WAS,NL,1B,48,35,1008,276,27,1,25,,,,,
kendrho01,2019,1,WAS,NL,2B,23,18,497,27,49,1,8,,,,,
kendrho01,2019,1,WAS,NL,3B,15,10,298,5,15,0,2,,,,,
kenneia01,2019,1,KCA,AL,P,63,0,190,0,5,1,0,,,,,
keplema01,2019,1,MIN,AL,OF,130,125,3333,277,4,0,2,,,,,
kershcl01,2019,1,LAN,NL,P,29,28,535,3,23,0,1,,,,,
keuchda01,2019,1,ATL,NL,P,19,19,338,3,23,0,4,,,,,
kieboca01,2019,1,WAS,NL,SS,10,10,270,15,21,4,4,,,,,
kiermke01,2019,1,TBA,AL,OF,125,117,3133,250,6,4,1,,,,,
kikucyu01,2019,1,SEA,AL,P,32,32,485,10,12,1,1,,,,,
kimbrcr01,2019,1,CHN,NL,P,23,0,62,0,1,0,0,,,,,
kineris01,2019,1,TEX,AL,3B,25,23,635,18,53,2,5,,,,,
kineris01,2019,1,TEX,AL,C,38,31,842,243,11,1,0,4,,12,5,
kingesc01,2019,1,PHI,NL,2B,10,6,197,18,20,0,6,,,,,
kingesc01,2019,1,PHI,NL,3B,41,37,919,26,76,4,11,,,,,
kingesc01,2019,1,PHI,NL,OF,69,60,1562,139,1,3,1,,,,,
kingesc01,2019,1,PHI,NL,SS,18,12,358,17,41,2,11,,,,,
kinghni01,2019,1,PIT,NL,P,14,4,104,6,3,1,0,,,,,
kinghni01,2019,2,TOR,AL,P,11,0,63,1,2,0,1,,,,,
kingmi01,2019,1,NYA,AL,P,1,0,6,0,0,1,0,,,,,
kinlety01,2019,1,MIA,NL,P,52,0,148,4,6,1,0,,,,,
kinslia01,2019,1,SDN,NL,2B,72,63,1689,96,155,5,36,,,,,
kinslia01,2019,1,SDN,NL,P,1,0,3,0,0,0,0,,,,,
kintzbr01,2019,1,CHN,NL,P,62,0,171,11,7,0,2,,,,,
kipnija01,2019,1,CLE,AL,2B,117,117,3072,150,253,4,51,,,,,
kittran01,2019,1,TBA,AL,P,37,7,149,4,4,0,0,,,,,
klinebr01,2019,1,BAL,AL,P,34,0,123,2,2,0,0,,,,,
klubeco01,2019,1,CLE,AL,P,7,7,107,0,3,0,0,,,,,
knappan01,2019,1,PHI,NL,1B,1,0,24,8,0,0,1,,,,,
knappan01,2019,1,PHI,NL,C,43,30,892,311,27,3,3,3,,17,7,
kniznan01,2019,1,SLN,NL,1B,1,0,9,3,0,0,0,,,,,
kniznan01,2019,1,SLN,NL,C,16,13,354,121,6,1,3,0,,1,3,
kochma01,2019,1,ARI,NL,P,9,0,62,2,1,0,0,,,,,
kolarad01,2019,1,TBA,AL,1B,2,0,2,0,0,0,0,,,,,
kolarad01,2019,1,TBA,AL,P,54,0,130,5,13,0,0,,,,,
kolarad01,2019,2,LAN,NL,1B,1,0,3,1,0,0,1,,,,,
kolarad01,2019,2,LAN,NL,P,26,0,35,0,1,1,0,,,,,
krameke01,2019,1,PIT,NL,2B,3,0,15,0,2,0,1,,,,,
krameke01,2019,1,PIT,NL,OF,14,11,281,13,0,0,0,,,,,
kratzer01,2019,1,SFN,NL,C,11,9,264,101,7,4,0,2,,7,2,
kratzer01,2019,2,TBA,AL,C,6,4,126,40,5,0,1,2,,1,1,
kuhnejo01,2019,1,CIN,NL,P,11,0,29,0,0,0,0,,,,,
